player_name,nation,squad,minutes_played,goals,assists,cards
Neil Adams,eng ENG,Norwich City,0.6347953216374269,3,1,2
Darren Anderton,eng ENG,Tottenham,0.9576023391812866,5,14,3
Chris Armstrong,eng ENG,Crystal Palace,1.0485380116959064,8,6,7
Peter Atherton,eng ENG,Sheffield Weds,1.0587719298245615,1,6,5
Phil Babb,ie IRL,Liverpool,0.8558479532163743,0,1,4
Phil Babb,ie IRL,Coventry City,0.07894736842105263,0,0,1
Nick Barmby,eng ENG,Tottenham,0.9438596491228071,9,6,0
Anthony Barness,eng ENG,Chelsea,0.2573099415204678,0,0,1
Chris Bart-Williams,eng ENG,Sheffield Weds,0.8725146198830409,2,7,6
Warren Barton,eng ENG,Wimbledon,1.0219298245614035,2,8,6
David Batty,eng ENG,Blackburn,0.10877192982456141,0,0,2
Peter Beardsley,eng ENG,Newcastle Utd,0.8643274853801169,12,5,3
Henning Berg,no NOR,Blackburn,1.0391812865497077,1,2,3
Lars Bohinen,no NOR,Nott'ham Forest,0.7967836257309941,6,5,8
Steve Bould,eng ENG,Arsenal,0.7845029239766081,0,0,5
Carl Bradshaw,eng ENG,Norwich City,0.6166666666666667,1,0,0
Mark Bright,eng ENG,Sheffield Weds,0.8312865497076023,11,3,3
David Burrows,eng ENG,West Ham,0.10526315789473684,0,0,0
David Burrows,eng ENG,Everton,0.46461988304093566,0,1,8
David Burrows,eng ENG,Coventry City,0.2894736842105263,0,0,4
Nicky Butt,eng ENG,Manchester Utd,0.30146198830409354,1,1,4
Colin Calderwood,sct SCO,Tottenham,0.8888888888888888,2,0,4
Kevin Campbell,eng ENG,Arsenal,0.5502923976608187,4,4,1
Eric Cantona,fr FRA,Manchester Utd,0.5333333333333333,12,6,5
Franz Carr,eng ENG,Aston Villa,0.004678362573099415,0,0,0
Franz Carr,eng ENG,Leicester City,0.2909356725146199,1,1,0
Lee Chapman,eng ENG,West Ham,0.1850877192982456,0,0,0
Lee Chapman,eng ENG,Ipswich Town,0.27280701754385966,1,1,1
Simon Charlton,eng ENG,Southampton,0.6412280701754386,1,1,1
Lee Clark,eng ENG,Newcastle Utd,0.3169590643274854,1,2,0
Nigel Clough,eng ENG,Liverpool,0.11228070175438597,0,0,0
Andy Cole,eng ENG,Manchester Utd,0.4605263157894737,12,2,1
Andy Cole,eng ENG,Newcastle Utd,0.47368421052631576,9,3,2
Chris Coleman,wls WAL,Crystal Palace,0.8976608187134503,1,0,4
Simon Coleman,eng ENG,Sheffield Weds,0.02631578947368421,0,0,0
Stan Collymore,eng ENG,Nott'ham Forest,0.9722222222222222,23,6,4
Colin Cooper,eng ENG,Nott'ham Forest,0.9032163742690058,1,1,7
Tony Coton,eng ENG,Manchester City,0.5789473684210527,0,0,0
Mark Crossley,wls WAL,Nott'ham Forest,1.105263157894737,0,2,1
Julian Darby,eng ENG,Coventry City,0.7204678362573099,0,0,5
Brian Deane,eng ENG,Leeds United,0.8830409356725146,9,3,9
Paul Dickov,sct SCO,Arsenal,0.1301169590643275,0,0,2
Julian Dicks,eng ENG,West Ham,0.7403508771929824,5,1,9
Iain Dowie,nir NIR,Southampton,0.4473684210526316,5,1,2
Iain Dowie,nir NIR,Crystal Palace,0.3847953216374269,4,0,3
Jason Dozzell,eng ENG,Tottenham,0.13508771929824562,0,0,1
Mark Draper,eng ENG,Leicester City,0.9616959064327485,5,2,5
Dion Dublin,eng ENG,Coventry City,0.8149122807017544,13,6,3
